date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:24:55	2351/2351	---M-Z	200	added ('OK')	text/xml	etag:%225278-1666275895;gz%22	https://actionrefund.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Factionrefund.com%2Fservices-2%2F&format=xml	C:/My%20Web%20Sites/Action/actionrefund.com/wp-json/oembed/1.0/embedca02	(from https://actionrefund.com/services-2/)
17:24:56	100391/100391	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:39:16%20GMT	https://actionrefund.com/wp-content/themes/coelix/newabout32.css?1359178097	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newabout32ff4b.css	(from https://actionrefund.com/new-action-articles-fr-2/)
17:24:56	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jun%202022%2020:27:52%20GMT	https://actionrefund.com/wp-content/uploads/2022/06/favicon.ico?1318379976	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/06/favicon2ff9.ico	(from https://actionrefund.com/new-action-articles-fr-2/)
17:24:56	21892/21892	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Oct%202022%2012:22:57%20GMT	https://actionrefund.com/wp-content/themes/coelix/new4-main.js?1169877140	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/new4-main72a3.js	(from https://actionrefund.com/new-action-articles-fr-2/)
17:24:57	100391/100391	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:39:16%20GMT	https://actionrefund.com/wp-content/themes/coelix/newabout32.css?1642041608	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newabout32a609.css	(from https://actionrefund.com/new-action-articles-fr-3/)
17:24:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:24:56%20GMT	https://actionrefund.com/new-action-articles-fr-2/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-fr-2/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHEL/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-articles-fr-2/)
17:24:57	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jun%202022%2020:27:52%20GMT	https://actionrefund.com/wp-content/uploads/2022/06/favicon.ico?1311541289	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/06/favicon832d.ico	(from https://actionrefund.com/new-action-articles-fr-3/)
17:24:57	21892/21892	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Oct%202022%2012:22:57%20GMT	https://actionrefund.com/wp-content/themes/coelix/new4-main.js?1302832873	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/new4-main85dd.js	(from https://actionrefund.com/new-action-articles-fr-3/)
17:24:58	100391/100391	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:39:16%20GMT	https://actionrefund.com/wp-content/themes/coelix/newabout32.css?1681857065	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newabout32d38f.css	(from https://actionrefund.com/new-action-articles-fr-4/)
17:24:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:24:57%20GMT	https://actionrefund.com/new-action-articles-fr-3/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-fr-3/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHEL/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-articles-fr-3/)
17:24:58	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jun%202022%2020:27:52%20GMT	https://actionrefund.com/wp-content/uploads/2022/06/favicon.ico?1174174583	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/06/favicon8a60.ico	(from https://actionrefund.com/new-action-articles-fr-4/)
17:24:58	181250/181250	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Oct%202022%2014:24:58%20GMT	https://actionrefund.com/new-action-articles-de-4/	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-de-4/index.html	(from https://actionrefund.com/new-action-articles-fr-4/)
17:24:58	21892/21892	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Oct%202022%2012:22:57%20GMT	https://actionrefund.com/wp-content/themes/coelix/new4-main.js?249744379	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/new4-main091c.js	(from https://actionrefund.com/new-action-articles-fr-4/)
17:24:59	100391/100391	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:39:16%20GMT	https://actionrefund.com/wp-content/themes/coelix/newabout32.css?936485400	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newabout32eda7.css	(from https://actionrefund.com/new-action-articles-de-2/)
17:24:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:24:58%20GMT	https://actionrefund.com/new-action-articles-fr-4/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-fr-4/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHEL/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-articles-fr-4/)
17:24:59	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jun%202022%2020:27:52%20GMT	https://actionrefund.com/wp-content/uploads/2022/06/favicon.ico?1272487232	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/06/favicond78b.ico	(from https://actionrefund.com/new-action-articles-de-2/)
17:24:59	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:24:59%20GMT	https://actionrefund.com/new-action-articles-fr-1/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-fr-1/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHEL/il8IalkCLBfNVAAAAABJRU5-2	(from https://actionrefund.com/new-action-articles-fr-1/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22)
17:25:00	21892/21892	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Oct%202022%2012:22:57%20GMT	https://actionrefund.com/wp-content/themes/coelix/new4-main.js?1772528971	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/new4-main5aed.js	(from https://actionrefund.com/new-action-articles-de-2/)
17:25:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:24:59%20GMT	https://actionrefund.com/new-action-articles-de-2/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-de-2/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHEL/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-articles-de-2/)
17:25:00	100391/100391	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:39:16%20GMT	https://actionrefund.com/wp-content/themes/coelix/newabout32.css?27097863	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newabout321125.css	(from https://actionrefund.com/new-action-articles-de-3/)
17:25:00	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jun%202022%2020:27:52%20GMT	https://actionrefund.com/wp-content/uploads/2022/06/favicon.ico?350233594	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/uploads/2022/06/favicon74c3.ico	(from https://actionrefund.com/new-action-articles-de-3/)
17:25:01	21892/21892	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Oct%202022%2012:22:57%20GMT	https://actionrefund.com/wp-content/themes/coelix/new4-main.js?1404741094	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/new4-main283c.js	(from https://actionrefund.com/new-action-articles-de-3/)
17:25:01	100391/100391	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:39:16%20GMT	https://actionrefund.com/wp-content/themes/coelix/newabout32.css?694528520	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newabout3286d0.css	(from https://actionrefund.com/new-action-articlesfr/)
17:25:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Oct%202022%2014:25:00%20GMT	https://actionrefund.com/new-action-articles-de-3/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-de-3/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHEL/il8IalkCLBfNVAAAAABJRU5	(from https://actionrefund.com/new-action-articles-de-3/)
17:25:01	100391/100391	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Oct%202022%2012:39:16%20GMT	https://actionrefund.com/wp-content/themes/coelix/newabout32.css?86650173	C:/My%20Web%20Sites/Action/actionrefund.com/wp-content/themes/coelix/newabout32937a.css	(from https://actionrefund.com/new-action-articlesde/)
17:25:03	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:25:01%20GMT	https://actionrefund.com/new-action-articles-de-1/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-de-1/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHEL/il8IalkCLBfNVAAAAABJRU5-2	(from https://actionrefund.com/new-action-articles-de-1/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22)
17:25:05	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:25:03%20GMT	https://actionrefund.com/new-action-articles-2/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-2/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+/il8IalkCLBfNVAAAAABJRU5-2	(from https://actionrefund.com/new-action-articles-2/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22)
17:25:05	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:25:03%20GMT	https://actionrefund.com/new-action-articles-3/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-3/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+/il8IalkCLBfNVAAAAABJRU5-2	(from https://actionrefund.com/new-action-articles-3/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22)
17:25:08	74847/74847	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2014:25:05%20GMT	https://actionrefund.com/new-action-articles-4/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==	C:/My%20Web%20Sites/Action/actionrefund.com/new-action-articles-4/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+/il8IalkCLBfNVAAAAABJRU5-2	(from https://actionrefund.com/new-action-articles-4/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22)
